iso_code,continent,location,date,population,total_boosters
LSO,Africa,Lesotho,2023-03-05,2305826,172796
LSO,Africa,Lesotho,2023-03-12,2305826,175071
LSO,Africa,Lesotho,2023-03-19,2305826,177816
LBR,Africa,Liberia,2022-03-25,5302690,1742
LBR,Africa,Liberia,2022-04-26,5302690,1912
LBR,Africa,Liberia,2022-05-22,5302690,1912
LBR,Africa,Liberia,2022-06-19,5302690,1912
LBR,Africa,Liberia,2022-06-26,5302690,1912
LBR,Africa,Liberia,2022-07-03,5302690,1929
LBR,Africa,Liberia,2022-09-04,5302690,1929
LBR,Africa,Liberia,2022-09-11,5302690,1929
LBR,Africa,Liberia,2022-10-02,5302690,1987
LBR,Africa,Liberia,2022-10-09,5302690,1987
LBR,Africa,Liberia,2022-10-16,5302690,1987
LBR,Africa,Liberia,2022-11-06,5302690,1987
LBR,Africa,Liberia,2022-11-27,5302690,1987
LBR,Africa,Liberia,2022-12-11,5302690,1987
LBY,Africa,Libya,2022-02-17,6812344,50165
LBY,Africa,Libya,2022-02-20,6812344,59072
LBY,Africa,Libya,2022-02-21,6812344,60591
LBY,Africa,Libya,2022-02-22,6812344,65024
LBY,Africa,Libya,2022-02-23,6812344,66487
LBY,Africa,Libya,2022-02-24,6812344,67960
LBY,Africa,Libya,2022-02-26,6812344,70979
LBY,Africa,Libya,2022-02-27,6812344,71485
LBY,Africa,Libya,2022-02-28,6812344,73412
LBY,Africa,Libya,2022-03-02,6812344,76314
LBY,Africa,Libya,2022-03-03,6812344,77406
LBY,Africa,Libya,2022-03-05,6812344,78517
LBY,Africa,Libya,2022-03-06,6812344,79418
LBY,Africa,Libya,2022-03-08,6812344,80803
LBY,Africa,Libya,2022-03-09,6812344,81917
LBY,Africa,Libya,2022-03-10,6812344,82386
LBY,Africa,Libya,2022-03-12,6812344,82574
LBY,Africa,Libya,2022-03-13,6812344,84108
LBY,Africa,Libya,2022-03-14,6812344,84193
LBY,Africa,Libya,2022-03-15,6812344,85033
LBY,Africa,Libya,2022-03-16,6812344,85388
LBY,Africa,Libya,2022-03-17,6812344,85497
LBY,Africa,Libya,2022-03-19,6812344,85927
LBY,Africa,Libya,2022-03-20,6812344,86268
LBY,Africa,Libya,2022-03-21,6812344,87339
LBY,Africa,Libya,2022-03-22,6812344,87551
LBY,Africa,Libya,2022-03-23,6812344,89282
LBY,Africa,Libya,2022-03-24,6812344,89762
LBY,Africa,Libya,2022-03-31,6812344,93648
LBY,Africa,Libya,2022-04-07,6812344,95565
LBY,Africa,Libya,2022-04-14,6812344,96813
LBY,Africa,Libya,2022-05-12,6812344,98414
LBY,Africa,Libya,2022-05-19,6812344,100955
LBY,Africa,Libya,2022-06-05,6812344,100955
LBY,Africa,Libya,2022-06-12,6812344,117799
LBY,Africa,Libya,2022-06-16,6812344,118531
LBY,Africa,Libya,2022-06-27,6812344,126687
LBY,Africa,Libya,2022-07-03,6812344,139514
LBY,Africa,Libya,2022-07-17,6812344,164492
LBY,Africa,Libya,2022-07-27,6812344,164872
LBY,Africa,Libya,2022-08-02,6812344,165872
LBY,Africa,Libya,2022-08-09,6812344,169874
LBY,Africa,Libya,2022-08-23,6812344,170437
LBY,Africa,Libya,2022-09-04,6812344,174730
LBY,Africa,Libya,2022-09-11,6812344,176108
LBY,Africa,Libya,2022-09-21,6812344,176742
LBY,Africa,Libya,2022-10-02,6812344,177468
LBY,Africa,Libya,2023-01-16,6812344,186729
MDG,Africa,Madagascar,2022-05-15,29611718,26792
MDG,Africa,Madagascar,2022-05-29,29611718,43528
MDG,Africa,Madagascar,2022-06-05,29611718,43528
MDG,Africa,Madagascar,2022-07-10,29611718,52244
MDG,Africa,Madagascar,2022-07-17,29611718,55708
MDG,Africa,Madagascar,2022-07-24,29611718,57964
MDG,Africa,Madagascar,2022-08-07,29611718,64402
MDG,Africa,Madagascar,2022-08-14,29611718,67813
MDG,Africa,Madagascar,2022-08-21,29611718,70726
MDG,Africa,Madagascar,2022-08-28,29611718,74590
MDG,Africa,Madagascar,2022-09-04,29611718,76383
MDG,Africa,Madagascar,2022-11-20,29611718,96121
MDG,Africa,Madagascar,2022-11-27,29611718,99573
MDG,Africa,Madagascar,2022-12-04,29611718,101498
MDG,Africa,Madagascar,2022-12-18,29611718,108396
MDG,Africa,Madagascar,2022-12-25,29611718,111274
MDG,Africa,Madagascar,2023-01-15,29611718,116188
MDG,Africa,Madagascar,2023-02-05,29611718,120325
MDG,Africa,Madagascar,2023-02-19,29611718,126788
MDG,Africa,Madagascar,2023-02-26,29611718,128432
MDG,Africa,Madagascar,2023-03-05,29611718,130467
MDG,Africa,Madagascar,2023-03-12,29611718,130642
MDG,Africa,Madagascar,2023-03-19,29611718,139523
MDG,Africa,Madagascar,2023-03-26,29611718,140832
MDG,Africa,Madagascar,2023-04-02,29611718,140832
MDG,Africa,Madagascar,2023-04-09,29611718,146073
MDG,Africa,Madagascar,2023-04-16,29611718,148685
MDG,Africa,Madagascar,2023-04-23,29611718,150276
MDG,Africa,Madagascar,2023-04-30,29611718,152845
MDG,Africa,Madagascar,2023-05-07,29611718,154441
MDG,Africa,Madagascar,2023-05-21,29611718,156776
MDG,Africa,Madagascar,2023-06-18,29611718,160752
MDG,Africa,Madagascar,2023-07-16,29611718,167393
MDG,Africa,Madagascar,2023-07-30,29611718,169187
MWI,Africa,Malawi,2022-04-26,20405318,740
MWI,Africa,Malawi,2022-05-22,20405318,740
MWI,Africa,Malawi,2022-05-29,20405318,740
MWI,Africa,Malawi,2022-07-10,20405318,21417
MWI,Africa,Malawi,2022-08-07,20405318,37788
MWI,Africa,Malawi,2022-09-04,20405318,37788
MWI,Africa,Malawi,2022-09-25,20405318,172419
MWI,Africa,Malawi,2022-10-09,20405318,197226
MWI,Africa,Malawi,2022-11-06,20405318,206825
MWI,Africa,Malawi,2022-11-13,20405318,509839
MWI,Africa,Malawi,2023-02-19,20405318,808918
MWI,Africa,Malawi,2023-03-05,20405318,841715
MWI,Africa,Malawi,2023-03-19,20405318,907875
MWI,Africa,Malawi,2023-04-09,20405318,960840
MWI,Africa,Malawi,2023-04-23,20405318,1006704
MWI,Africa,Malawi,2023-05-07,20405318,1089448
MWI,Africa,Malawi,2023-05-21,20405318,1106940
MWI,Africa,Malawi,2023-06-18,20405318,1130407
MWI,Africa,Malawi,2023-07-02,20405318,1154619
MWI,Africa,Malawi,2023-09-24,20405318,1232829
MRT,Africa,Mauritania,2022-02-17,4736146,29136
MRT,Africa,Mauritania,2022-02-24,4736146,32296
MRT,Africa,Mauritania,2022-03-04,4736146,34249
MRT,Africa,Mauritania,2022-03-10,4736146,36110
MRT,Africa,Mauritania,2022-03-17,4736146,39412
MRT,Africa,Mauritania,2022-03-21,4736146,40575
MRT,Africa,Mauritania,2022-03-24,4736146,40677
MRT,Africa,Mauritania,2022-03-31,4736146,43146
MRT,Africa,Mauritania,2022-04-06,4736146,44345
MRT,Africa,Mauritania,2022-04-26,4736146,44947
MRT,Africa,Mauritania,2022-05-22,4736146,44947
MRT,Africa,Mauritania,2022-05-29,4736146,213042
MRT,Africa,Mauritania,2022-06-05,4736146,215488
MRT,Africa,Mauritania,2022-06-19,4736146,215817
MRT,Africa,Mauritania,2022-06-26,4736146,216491
MRT,Africa,Mauritania,2022-07-03,4736146,216764
MRT,Africa,Mauritania,2022-07-17,4736146,217063
MRT,Africa,Mauritania,2022-09-25,4736146,294569
MRT,Africa,Mauritania,2022-10-09,4736146,294874
MRT,Africa,Mauritania,2022-10-30,4736146,295764
MRT,Africa,Mauritania,2022-11-06,4736146,295856
MRT,Africa,Mauritania,2022-11-20,4736146,365327
MRT,Africa,Mauritania,2022-11-27,4736146,365338
MRT,Africa,Mauritania,2022-12-18,4736146,378996
MRT,Africa,Mauritania,2022-12-25,4736146,382922
MRT,Africa,Mauritania,2023-02-05,4736146,382966
MRT,Africa,Mauritania,2023-02-19,4736146,382966
MRT,Africa,Mauritania,2023-02-26,4736146,383018
MRT,Africa,Mauritania,2023-03-19,4736146,383114
MRT,Africa,Mauritania,2023-03-26,4736146,383301
MRT,Africa,Mauritania,2023-04-02,4736146,383479
MRT,Africa,Mauritania,2023-04-16,4736146,383743
MRT,Africa,Mauritania,2023-05-14,4736146,383866
MRT,Africa,Mauritania,2023-08-20,4736146,383885
MRT,Africa,Mauritania,2023-11-19,4736146,383937
MUS,Africa,Mauritius,2022-02-17,1299478,412802
MUS,Africa,Mauritius,2022-02-24,1299478,470252
MUS,Africa,Mauritius,2022-03-04,1299478,491390
MUS,Africa,Mauritius,2022-03-11,1299478,530381
MUS,Africa,Mauritius,2022-03-17,1299478,553484
MUS,Africa,Mauritius,2022-03-24,1299478,578268
MUS,Africa,Mauritius,2022-03-31,1299478,592533
MUS,Africa,Mauritius,2022-05-01,1299478,607749
MUS,Africa,Mauritius,2022-05-29,1299478,620077
MUS,Africa,Mauritius,2022-06-19,1299478,623976
MUS,Africa,Mauritius,2022-06-26,1299478,626856
MUS,Africa,Mauritius,2022-07-10,1299478,626856
MUS,Africa,Mauritius,2022-07-17,1299478,629718
MUS,Africa,Mauritius,2022-07-24,1299478,630302
MUS,Africa,Mauritius,2022-08-07,1299478,631403
MUS,Africa,Mauritius,2022-08-14,1299478,631830
MUS,Africa,Mauritius,2022-08-21,1299478,632058
MUS,Africa,Mauritius,2022-08-28,1299478,632436
MUS,Africa,Mauritius,2022-09-04,1299478,636805
MUS,Africa,Mauritius,2022-09-25,1299478,637295
MUS,Africa,Mauritius,2022-10-16,1299478,638510
MUS,Africa,Mauritius,2022-10-30,1299478,638510
MUS,Africa,Mauritius,2022-11-06,1299478,638882
MUS,Africa,Mauritius,2022-11-13,1299478,638975
MUS,Africa,Mauritius,2022-11-27,1299478,639199
MUS,Africa,Mauritius,2022-12-04,1299478,639277
MUS,Africa,Mauritius,2022-12-18,1299478,639407
MUS,Africa,Mauritius,2023-01-01,1299478,639517
MUS,Africa,Mauritius,2023-02-05,1299478,639811
MUS,Africa,Mauritius,2023-02-19,1299478,639939
MUS,Africa,Mauritius,2023-02-26,1299478,639982
MUS,Africa,Mauritius,2023-03-05,1299478,640030
MUS,Africa,Mauritius,2023-03-26,1299478,640190
MUS,Africa,Mauritius,2023-04-09,1299478,640233
MUS,Africa,Mauritius,2023-04-16,1299478,640261
MUS,Africa,Mauritius,2023-04-23,1299478,640284
MUS,Africa,Mauritius,2023-05-07,1299478,640351
MUS,Africa,Mauritius,2023-05-21,1299478,640398
MUS,Africa,Mauritius,2023-05-28,1299478,640419
MUS,Africa,Mauritius,2023-07-30,1299478,654507
MAR,Africa,Morocco,2022-02-17,37457976,5239799
MAR,Africa,Morocco,2022-02-24,37457976,5563243
MAR,Africa,Morocco,2022-03-04,37457976,5779158
MAR,Africa,Morocco,2022-03-10,37457976,5909798
MAR,Africa,Morocco,2022-03-17,37457976,5988765
MAR,Africa,Morocco,2022-03-23,37457976,6075023
MAR,Africa,Morocco,2022-04-03,37457976,6156833
MAR,Africa,Morocco,2022-04-14,37457976,6195938
MAR,Africa,Morocco,2022-04-18,37457976,6208174
MAR,Africa,Morocco,2022-04-27,37457976,6243266
MAR,Africa,Morocco,2022-05-05,37457976,6262245
MAR,Africa,Morocco,2022-05-08,37457976,6277222
MAR,Africa,Morocco,2022-05-10,37457976,6286214
MAR,Africa,Morocco,2022-05-15,37457976,6318712
MAR,Africa,Morocco,2022-05-23,37457976,6369803
MAR,Africa,Morocco,2022-06-05,37457976,6369803
MAR,Africa,Morocco,2022-06-15,37457976,6489371
MAR,Africa,Morocco,2022-06-21,37457976,6512484
MAR,Africa,Morocco,2022-06-27,37457976,6534825
MAR,Africa,Morocco,2022-07-10,37457976,6586331
MAR,Africa,Morocco,2022-07-18,37457976,6609462
MAR,Africa,Morocco,2022-07-27,37457976,6710508
MAR,Africa,Morocco,2022-08-07,37457976,6736166
MAR,Africa,Morocco,2022-08-09,37457976,6751939
MAR,Africa,Morocco,2022-08-22,37457976,6774354
MAR,Africa,Morocco,2022-08-30,37457976,6816077
MAR,Africa,Morocco,2022-09-11,37457976,6820502
MAR,Africa,Morocco,2022-09-18,37457976,6835590
MAR,Africa,Morocco,2022-09-26,37457976,6860210
MAR,Africa,Morocco,2022-09-28,37457976,6864954
MAR,Africa,Morocco,2023-01-16,37457976,6871804
MAR,Africa,Morocco,2023-01-22,37457976,6873655
MAR,Africa,Morocco,2023-01-29,37457976,6875379
MAR,Africa,Morocco,2023-02-13,37457976,6878283
MAR,Africa,Morocco,2023-02-14,37457976,6878994
MAR,Africa,Morocco,2023-02-19,37457976,6879490
MAR,Africa,Morocco,2023-02-21,37457976,6879852
MAR,Africa,Morocco,2023-02-23,37457976,6879993
MAR,Africa,Morocco,2023-02-26,37457976,6880292
MAR,Africa,Morocco,2023-02-28,37457976,6880608
MAR,Africa,Morocco,2023-03-05,37457976,6880969
MAR,Africa,Morocco,2023-03-14,37457976,6881310
MAR,Africa,Morocco,2023-03-19,37457976,6882112
MAR,Africa,Morocco,2023-03-26,37457976,6882583
MAR,Africa,Morocco,2023-04-02,37457976,6882747
MAR,Africa,Morocco,2023-04-04,37457976,6882931
MAR,Africa,Morocco,2023-04-11,37457976,6883071
MAR,Africa,Morocco,2023-04-18,37457976,6883240
MAR,Africa,Morocco,2023-04-25,37457976,6883433
MAR,Africa,Morocco,2023-05-03,37457976,6883852
MAR,Africa,Morocco,2023-05-14,37457976,6925973
MOZ,Africa,Mozambique,2022-02-17,32969520,104397
MOZ,Africa,Mozambique,2022-02-24,32969520,131440
MOZ,Africa,Mozambique,2022-03-04,32969520,138218
MOZ,Africa,Mozambique,2022-03-17,32969520,262678
MOZ,Africa,Mozambique,2022-03-24,32969520,286062
MOZ,Africa,Mozambique,2022-03-25,32969520,297597
MOZ,Africa,Mozambique,2022-03-31,32969520,304465
MOZ,Africa,Mozambique,2022-04-26,32969520,335314
MOZ,Africa,Mozambique,2022-05-08,32969520,340293
MOZ,Africa,Mozambique,2022-05-15,32969520,346565
MOZ,Africa,Mozambique,2022-05-22,32969520,353032
MOZ,Africa,Mozambique,2022-06-26,32969520,403796
MOZ,Africa,Mozambique,2022-07-17,32969520,422998
MOZ,Africa,Mozambique,2022-08-07,32969520,463310
MOZ,Africa,Mozambique,2022-08-14,32969520,585276
MOZ,Africa,Mozambique,2022-08-21,32969520,590588
MOZ,Africa,Mozambique,2022-08-28,32969520,594517
MOZ,Africa,Mozambique,2022-09-04,32969520,603238
MOZ,Africa,Mozambique,2022-09-11,32969520,606946
MOZ,Africa,Mozambique,2022-09-18,32969520,612442
MOZ,Africa,Mozambique,2022-10-16,32969520,730177
MOZ,Africa,Mozambique,2022-10-23,32969520,730177
MOZ,Africa,Mozambique,2022-10-30,32969520,730177
MOZ,Africa,Mozambique,2022-11-13,32969520,730177
MOZ,Africa,Mozambique,2022-11-20,32969520,786088
MOZ,Africa,Mozambique,2022-11-27,32969520,940438
MOZ,Africa,Mozambique,2022-12-18,32969520,990832
MOZ,Africa,Mozambique,2023-01-08,32969520,1007597
MOZ,Africa,Mozambique,2023-01-29,32969520,1083523
MOZ,Africa,Mozambique,2023-04-02,32969520,1245054
MOZ,Africa,Mozambique,2023-04-23,32969520,1260643
MOZ,Africa,Mozambique,2023-06-18,32969520,2323562
MOZ,Africa,Mozambique,2023-07-02,32969520,2323562
NAM,Africa,Namibia,2022-05-15,2567024,24989
NAM,Africa,Namibia,2022-05-22,2567024,50937
NAM,Africa,Namibia,2022-06-05,2567024,64392
NAM,Africa,Namibia,2022-07-10,2567024,77273
NAM,Africa,Namibia,2022-07-24,2567024,79366
NAM,Africa,Namibia,2022-07-31,2567024,82629
NAM,Africa,Namibia,2022-08-14,2567024,83527
NAM,Africa,Namibia,2022-08-21,2567024,91607
NAM,Africa,Namibia,2022-11-20,2567024,101806
NAM,Africa,Namibia,2022-11-27,2567024,102231
NAM,Africa,Namibia,2022-12-11,2567024,102231
NAM,Africa,Namibia,2023-01-08,2567024,104999
NAM,Africa,Namibia,2023-01-15,2567024,105478
NAM,Africa,Namibia,2023-01-29,2567024,105989
NAM,Africa,Namibia,2023-02-19,2567024,106977
NAM,Africa,Namibia,2023-02-26,2567024,294086
NAM,Africa,Namibia,2023-03-05,2567024,294173
NAM,Africa,Namibia,2023-03-12,2567024,294349
NAM,Africa,Namibia,2023-03-19,2567024,294608
NAM,Africa,Namibia,2023-03-26,2567024,294608
NAM,Africa,Namibia,2023-04-02,2567024,294922
NAM,Africa,Namibia,2023-04-09,2567024,294922
NAM,Africa,Namibia,2023-04-16,2567024,294922
NAM,Africa,Namibia,2023-04-23,2567024,298348
NAM,Africa,Namibia,2023-04-30,2567024,298376
NAM,Africa,Namibia,2023-05-07,2567024,298531
NAM,Africa,Namibia,2023-05-14,2567024,298560
NAM,Africa,Namibia,2023-06-18,2567024,298560
NAM,Africa,Namibia,2023-07-16,2567024,298560
NAM,Africa,Namibia,2023-07-30,2567024,298560
NAM,Africa,Namibia,2023-09-10,2567024,298560
NAM,Africa,Namibia,2023-10-22,2567024,298560
NAM,Africa,Namibia,2023-11-12,2567024,298560
NGA,Africa,Nigeria,2022-03-27,218541216,776835
NGA,Africa,Nigeria,2022-04-07,218541216,829646
NGA,Africa,Nigeria,2022-04-26,218541216,914984
NGA,Africa,Nigeria,2022-05-01,218541216,942369
NGA,Africa,Nigeria,2022-05-08,218541216,942369
NGA,Africa,Nigeria,2022-05-15,218541216,942369
NGA,Africa,Nigeria,2022-05-22,218541216,942369
NGA,Africa,Nigeria,2022-06-05,218541216,942369
NGA,Africa,Nigeria,2022-06-19,218541216,1171892
NGA,Africa,Nigeria,2022-07-10,218541216,1369282
NGA,Africa,Nigeria,2022-07-17,218541216,1389661
NGA,Africa,Nigeria,2022-08-14,218541216,2527536
NGA,Africa,Nigeria,2022-08-21,218541216,2748913
NGA,Africa,Nigeria,2022-09-04,218541216,3205061
NGA,Africa,Nigeria,2022-09-25,218541216,3911078
NGA,Africa,Nigeria,2022-10-09,218541216,4699837
NGA,Africa,Nigeria,2022-10-16,218541216,4999691
NGA,Africa,Nigeria,2022-10-30,218541216,5626364
NGA,Africa,Nigeria,2022-11-13,218541216,6179229
NGA,Africa,Nigeria,2022-12-11,218541216,8311272
NGA,Africa,Nigeria,2023-01-08,218541216,9755313
NGA,Africa,Nigeria,2023-02-05,218541216,10859974
NGA,Africa,Nigeria,2023-03-19,218541216,12313372
NGA,Africa,Nigeria,2023-07-23,218541216,15484628
NGA,Africa,Nigeria,2023-08-06,218541216,15657270
NGA,Africa,Nigeria,2023-09-17,218541216,16297695
NGA,Africa,Nigeria,2023-10-01,218541216,16647746
NGA,Africa,Nigeria,2023-11-05,218541216,16826715
RWA,Africa,Rwanda,2022-01-21,13776702,763351
RWA,Africa,Rwanda,2022-01-24,13776702,826967
RWA,Africa,Rwanda,2022-02-17,13776702,1348671
RWA,Africa,Rwanda,2022-02-24,13776702,2489132
RWA,Africa,Rwanda,2022-03-24,13776702,2647585
RWA,Africa,Rwanda,2022-03-29,13776702,2858011
RWA,Africa,Rwanda,2022-03-31,13776702,3078594
RWA,Africa,Rwanda,2022-04-26,13776702,3774355
RWA,Africa,Rwanda,2022-05-01,13776702,4075023
RWA,Africa,Rwanda,2022-05-08,13776702,4188208
RWA,Africa,Rwanda,2022-07-24,13776702,4192311
RWA,Africa,Rwanda,2022-08-07,13776702,5273632
RWA,Africa,Rwanda,2022-08-28,13776702,5273632
RWA,Africa,Rwanda,2022-09-25,13776702,5562376
RWA,Africa,Rwanda,2022-10-09,13776702,5562376
RWA,Africa,Rwanda,2022-10-16,13776702,5562376
RWA,Africa,Rwanda,2022-10-23,13776702,5562376
RWA,Africa,Rwanda,2022-11-06,13776702,5879013
RWA,Africa,Rwanda,2022-11-13,13776702,5879013
RWA,Africa,Rwanda,2023-01-01,13776702,5879013
RWA,Africa,Rwanda,2023-06-04,13776702,5879013
STP,Africa,"Sao Tome and Principe",2022-05-08,227393,2685
STP,Africa,"Sao Tome and Principe",2022-05-29,227393,2685
STP,Africa,"Sao Tome and Principe",2022-06-05,227393,17869
STP,Africa,"Sao Tome and Principe",2022-06-26,227393,22342
STP,Africa,"Sao Tome and Principe",2022-07-17,227393,25542
STP,Africa,"Sao Tome and Principe",2022-07-31,227393,27888
STP,Africa,"Sao Tome and Principe",2022-08-14,227393,29282
STP,Africa,"Sao Tome and Principe",2022-09-04,227393,31673
STP,Africa,"Sao Tome and Principe",2022-09-18,227393,32393
STP,Africa,"Sao Tome and Principe",2022-10-09,227393,32393
STP,Africa,"Sao Tome and Principe",2022-10-23,227393,32393
STP,Africa,"Sao Tome and Principe",2022-11-06,227393,32630
STP,Africa,"Sao Tome and Principe",2022-11-27,227393,32700
STP,Africa,"Sao Tome and Principe",2022-12-25,227393,33180
STP,Africa,"Sao Tome and Principe",2023-04-02,227393,34494
STP,Africa,"Sao Tome and Principe",2023-05-07,227393,34494
STP,Africa,"Sao Tome and Principe",2023-06-04,227393,34624
STP,Africa,"Sao Tome and Principe",2023-07-30,227393,34624
SEN,Africa,Senegal,2022-03-15,17316452,3430
SEN,Africa,Senegal,2022-04-26,17316452,7027
SEN,Africa,Senegal,2022-05-08,17316452,7027
SEN,Africa,Senegal,2022-05-15,17316452,7027
SEN,Africa,Senegal,2022-05-22,17316452,7027
SEN,Africa,Senegal,2022-05-29,17316452,7027
SEN,Africa,Senegal,2022-07-03,17316452,10897
SEN,Africa,Senegal,2022-07-17,17316452,11763
SEN,Africa,Senegal,2022-07-24,17316452,11952
SEN,Africa,Senegal,2022-08-07,17316452,13051
SEN,Africa,Senegal,2022-09-11,17316452,17060
SEN,Africa,Senegal,2022-10-02,17316452,499879
SEN,Africa,Senegal,2022-10-23,17316452,591916
SEN,Africa,Senegal,2022-11-20,17316452,612714
SEN,Africa,Senegal,2022-11-27,17316452,616751
SEN,Africa,Senegal,2023-01-01,17316452,725807
SEN,Africa,Senegal,2023-02-05,17316452,726400
SEN,Africa,Senegal,2023-02-12,17316452,815965
SEN,Africa,Senegal,2023-03-05,17316452,815965
SEN,Africa,Senegal,2023-04-09,17316452,815965
SEN,Africa,Senegal,2023-04-23,17316452,815965
SEN,Africa,Senegal,2023-05-07,17316452,815965
SEN,Africa,Senegal,2023-07-23,17316452,815965
SEN,Africa,Senegal,2023-07-30,17316452,815965
SEN,Africa,Senegal,2023-09-10,17316452,815965
SEN,Africa,Senegal,2023-11-12,17316452,815965
SYC,Africa,Seychelles,2022-02-17,107135,27744
SYC,Africa,Seychelles,2022-03-18,107135,34913
SYC,Africa,Seychelles,2022-03-29,107135,35310
SYC,Africa,Seychelles,2022-04-26,107135,36307
SYC,Africa,Seychelles,2022-05-08,107135,36307
SYC,Africa,Seychelles,2022-05-22,107135,37738
SYC,Africa,Seychelles,2022-05-29,107135,38233
SYC,Africa,Seychelles,2022-06-05,107135,40188
SYC,Africa,Seychelles,2022-06-19,107135,41022
SYC,Africa,Seychelles,2022-07-03,107135,42536
SYC,Africa,Seychelles,2022-07-17,107135,43354
SYC,Africa,Seychelles,2022-10-23,107135,43749
SYC,Africa,Seychelles,2022-11-06,107135,43886
SYC,Africa,Seychelles,2022-11-13,107135,44156
SYC,Africa,Seychelles,2022-12-04,107135,44543
SYC,Africa,Seychelles,2022-12-11,107135,44705
SYC,Africa,Seychelles,2023-01-29,107135,44936
SYC,Africa,Seychelles,2023-03-19,107135,44936
SYC,Africa,Seychelles,2023-04-09,107135,44936
SLE,Africa,"Sierra Leone",2022-03-15,8605723,2767
SLE,Africa,"Sierra Leone",2022-03-29,8605723,2767
SLE,Africa,"Sierra Leone",2022-04-26,8605723,5359
SLE,Africa,"Sierra Leone",2022-05-01,8605723,5359
SLE,Africa,"Sierra Leone",2022-05-22,8605723,6974
SLE,Africa,"Sierra Leone",2022-06-05,8605723,6974
SLE,Africa,"Sierra Leone",2022-06-19,8605723,6974
SLE,Africa,"Sierra Leone",2022-06-26,8605723,12864
SLE,Africa,"Sierra Leone",2022-07-10,8605723,12864
SLE,Africa,"Sierra Leone",2022-07-24,8605723,14920
SLE,Africa,"Sierra Leone",2022-08-07,8605723,20517
SLE,Africa,"Sierra Leone",2022-08-28,8605723,20517
SLE,Africa,"Sierra Leone",2022-10-30,8605723,71618
SLE,Africa,"Sierra Leone",2022-11-06,8605723,76881
SLE,Africa,"Sierra Leone",2022-11-20,8605723,83336
SLE,Africa,"Sierra Leone",2022-11-27,8605723,85550
SLE,Africa,"Sierra Leone",2022-12-04,8605723,85709
SLE,Africa,"Sierra Leone",2022-12-18,8605723,346412
SLE,Africa,"Sierra Leone",2023-01-01,8605723,406021
SLE,Africa,"Sierra Leone",2023-02-05,8605723,435021
SLE,Africa,"Sierra Leone",2023-02-19,8605723,508698
SLE,Africa,"Sierra Leone",2023-02-26,8605723,510918
SLE,Africa,"Sierra Leone",2023-03-05,8605723,549696
SLE,Africa,"Sierra Leone",2023-03-12,8605723,596566
SLE,Africa,"Sierra Leone",2023-03-19,8605723,647739
SLE,Africa,"Sierra Leone",2023-03-26,8605723,689753
SLE,Africa,"Sierra Leone",2023-04-30,8605723,759720
SLE,Africa,"Sierra Leone",2023-05-21,8605723,865598
SLE,Africa,"Sierra Leone",2023-06-04,8605723,977762
SLE,Africa,"Sierra Leone",2023-06-25,8605723,1196145
SLE,Africa,"Sierra Leone",2023-07-30,8605723,1201709
SOM,Africa,Somalia,2023-07-25,17597508,28134
ZAF,Africa,"South Africa",2022-01-17,59893884,405959
ZAF,Africa,"South Africa",2022-01-18,59893884,422407
ZAF,Africa,"South Africa",2022-01-19,59893884,439457
ZAF,Africa,"South Africa",2022-01-20,59893884,456410
ZAF,Africa,"South Africa",2022-01-21,59893884,474596
ZAF,Africa,"South Africa",2022-01-22,59893884,478454
ZAF,Africa,"South Africa",2022-01-24,59893884,498162
